timestamp,accX,accY,accZ
609112,589,300,-16153
609116,314,-165,-17537
609120,356,77,-15421
609124,398,357,-16784
609128,400,219,-16726
609132,480,-215,-14947
609136,82,355,-16974
609140,4,-34,-15883
609144,83,924,-16203
609148,202,-486,-16986
609152,95,-56,-15638
609156,-119,159,-16771
609160,313,-294,-15992
609164,472,390,-17110
609168,125,157,-16781
609172,262,264,-15762
609176,510,325,-15160
609180,584,118,-16527
609184,617,246,-17073
609188,820,374,-15441
609192,839,86,-18382
609196,317,66,-15841
609200,561,123,-17004
609204,491,223,-16399
609208,218,131,-15937
609212,641,263,-17179
609216,260,245,-16005
609220,75,227,-16836
609224,615,177,-16195
609228,260,-236,-18412
609232,164,427,-14432
609236,-81,22,-17582
609240,522,-615,-16618
609244,238,408,-16257
609248,193,273,-17423
609252,689,-16,-16868
609256,947,541,-15442
609260,437,-192,-18882
609264,359,253,-16515
609268,478,164,-16663
609272,390,206,-16798
609276,265,21,-16735
609280,480,830,-16578
609284,491,-124,-17801
609288,195,451,-15757
609292,252,459,-16289
609296,352,145,-16663
609300,442,171,-15673
609304,327,-37,-17402
609308,-70,-332,-15618
609312,537,365,-15769
609316,468,-67,-16840
609320,728,282,-15539
609324,-95,443,-17042
609328,421,385,-17910
609332,389,-144,-15639
609336,164,166,-15871
609340,301,533,-17297
609344,141,-219,-15520
609349,266,319,-16240
609353,538,581,-16885
609357,318,-182,-15694
609361,47,178,-16423
609365,715,-139,-16340
609369,562,86,-15730
609373,556,407,-15288
609377,194,445,-17312
609381,341,127,-16196
609385,506,-139,-16326
609389,392,618,-16105
609393,209,73,-13657
609397,171,-118,-19258
609401,319,769,-15310
609405,23,169,-15123
609409,290,619,-18639
609413,-208,-180,-15035
609417,347,497,-16604
609421,259,397,-16375
609425,242,19,-16490
609429,365,-222,-16145
609433,255,517,-17357
609437,877,-603,-16977
609441,244,387,-16449
609445,796,-263,-15911
609449,443,-321,-16324
609453,144,-178,-16434
609457,1236,-76,-16576
609461,798,-48,-15784
609465,423,0,-16453
609469,832,310,-16938
609473,642,88,-16262
609477,172,571,-16258
609481,715,526,-16739
609485,-181,295,-15707
609489,278,741,-17096
609493,428,85,-15750
609497,194,608,-16470
609501,34,78,-16617
609505,260,-190,-15996
609509,15,342,-15914
609513,210,-126,-16501
609517,54,-186,-16313
609521,698,-244,-16851
609525,248,-135,-16936
609529,-302,-339,-16230
609534,579,327,-16356
609538,522,-327,-16295
609542,195,304,-17108
609546,245,286,-15124
609550,279,426,-17103
609554,709,269,-16770
609558,508,565,-16234
609562,454,544,-17848
609566,291,-53,-14920
609570,107,298,-17531
609574,579,-418,-15246
609578,437,-161,-17625
609582,473,-109,-16426
609586,166,-767,-16664
609590,256,-316,-17461
609594,315,301,-16549
609598,9,-157,-15973
609602,35,127,-18024
609606,-142,-266,-14761
609610,572,377,-17407
609614,215,-141,-16618
609618,240,491,-15931
609622,432,195,-17113
609626,584,358,-17170
609630,226,123,-15635
609634,625,660,-16334
609638,525,39,-17739
609642,787,94,-14993
609646,526,120,-16738
609650,-63,285,-16937
609654,860,-96,-15645
609658,552,-495,-17304
609662,430,-273,-16719
609667,400,547,-17565
609670,184,-421,-16861
609675,34,-14,-14735
609678,651,411,-16932
609682,354,282,-16125
609686,36,-166,-15724
609691,163,402,-15875
609695,-37,237,-16586
609699,254,274,-16674
609703,71,-38,-16324
609706,398,4,-16824
609710,-58,237,-16131
609714,-81,453,-16872
609718,1016,-84,-15795
609722,474,-87,-16300
609726,569,220,-16101
609730,348,-22,-17461
609734,402,-291,-15543
609739,312,-229,-16557
609743,533,-110,-15532
609747,455,214,-17240
609751,253,-81,-15883
609755,325,413,-16018
609759,415,-38,-17279
609763,561,562,-15590
609767,385,615,-17447
609771,458,326,-16644
609775,289,3,-15484
609779,300,138,-16840
609783,376,-276,-16726
609787,245,310,-15877
609791,511,132,-17543
609795,115,135,-15271
609799,90,-133,-15697
609803,605,-56,-17460
609807,192,12,-16830
609811,173,235,-16024
609815,388,170,-16784
609819,-261,236,-15751
609823,786,-91,-18015
609827,226,147,-14961
609831,262,367,-16503
609835,199,159,-17000
609839,513,332,-16254
609843,446,22,-16468
609847,363,-322,-16482
609851,196,188,-16927
609855,283,-213,-15514
609859,212,-450,-17717
609863,754,230,-17475
609867,799,535,-15895
609871,-41,-439,-16417
609875,310,-40,-16680
609879,549,354,-15758
609883,288,287,-15785
609887,755,61,-17319
609891,107,293,-14909
609895,389,521,-16366
609899,580,-18,-16343
609903,227,279,-15707
609907,285,291,-16401
609911,297,-209,-15902
609915,487,-1,-15386
609919,126,-218,-16731
609923,666,-240,-16649
609928,-36,280,-15840
609932,470,-98,-17529
609936,331,-285,-15320
609940,179,-152,-15194
609944,570,358,-17892
609948,535,-411,-15545
609952,319,415,-16024
609956,-42,-121,-17123
609960,403,-142,-15687
609964,345,36,-17086
609968,258,-118,-15698
609972,323,811,-15949
609976,115,410,-17563
609980,452,-152,-15092
609984,376,620,-16065
609988,109,-239,-17897
609992,494,-52,-14226
609996,244,270,-16711
610000,-87,254,-15738
610004,398,63,-16014
610008,946,219,-16636
610012,-302,90,-16298
610016,68,36,-17798
610020,446,463,-14325
610024,382,194,-18963
610028,352,209,-15899
610032,730,263,-16359
610036,-237,32,-16655
610040,-242,177,-16384
610044,905,-78,-16708
610048,367,396,-16530
610052,-333,-360,-16708
610056,418,0,-16055
610060,256,-15,-18137
610064,690,-106,-15091
610068,323,105,-17387
610072,153,42,-16478
610076,489,12,-16772
610080,469,18,-17530
610084,516,-42,-16274
610088,258,273,-15864
610092,131,119,-16694
610096,53,-52,-16471
610100,551,607,-17211
610104,393,-28,-15217
610108,19,165,-16882
610112,169,443,-15475
610116,282,-81,-16480
610120,421,-110,-17482
610124,13,200,-16498
610128,-28,-500,-15924
610132,586,369,-17514
610136,1050,-113,-16379
610140,303,-438,-15836
610144,-231,223,-17353
610148,236,-133,-15738
610152,553,-90,-17775
610156,461,266,-16836
610160,254,150,-16371
610164,-106,-5,-16896
610168,395,672,-16364
610172,784,250,-17586
610176,589,202,-16426
610180,-19,-84,-16880
610184,116,-42,-15957
610189,541,10,-15988
610192,502,-354,-17046
610197,256,80,-15697
610201,97,105,-17105
610204,-89,-532,-15968
610209,646,-49,-17001
610213,389,-221,-15817
610217,-70,-253,-16799
610221,392,46,-17442
610225,350,90,-16030
610229,588,200,-15993
610233,24,38,-16349
610236,151,-265,-16259
610240,430,780,-15868
610244,115,323,-17267
610248,743,23,-15578
610252,318,5,-14734
610256,139,-19,-17679
610260,431,-173,-15944
610264,307,-56,-17184
610268,690,-242,-16137
610272,38,-156,-14937
610276,353,-136,-18304
610281,175,-177,-14778
610285,451,-60,-16337
610289,18,305,-17689
610293,189,4,-17020
610296,-136,532,-15804
610301,429,185,-16680
610305,698,114,-15184
610309,-213,62,-17111
610313,54,27,-16293
610316,663,146,-14663
610320,508,-22,-19051
610324,256,53,-16196
610328,583,-29,-17257
610332,331,413,-15284
610336,377,-650,-16550
610340,888,-61,-17024
610344,323,157,-15188
610349,-67,49,-17919
610352,224,-219,-15336
610357,993,265,-16794
610361,588,307,-16745
610365,119,146,-15805
610369,165,241,-17556
610373,280,497,-14887
610377,522,337,-18364
610381,356,122,-15748
610385,69,357,-16625
610388,180,155,-16864
610392,417,-233,-15611
610397,415,-193,-18372
610401,233,-155,-17020
610405,259,-191,-16520
610409,526,-63,-16589
610413,326,-338,-17246
610417,58,242,-16007
610421,408,170,-15948
610425,523,-142,-15870
610429,362,254,-16305
610433,220,114,-17329
610437,290,33,-16603
610441,374,248,-16773
610445,250,77,-16577
610449,679,92,-17505
610453,10,387,-15423
610457,115,-313,-17558
610461,465,471,-16260
610465,448,-365,-16340
610469,358,25,-16813
610473,222,-69,-16252
610477,88,-340,-16464
610481,172,273,-16470
610485,496,-453,-16590
610489,-46,347,-15996
610493,332,-102,-16579
610497,161,-195,-16040
610501,357,691,-15217
610505,723,-104,-16867
610509,-94,215,-17094
610513,313,73,-14445
610517,548,177,-18612
610521,119,187,-16633
610525,102,338,-15913
610529,202,10,-16080
610533,512,-227,-17378
610537,259,-191,-15841
610541,568,238,-16912
610545,-14,-486,-15934
610549,291,13,-17060
610553,441,-239,-15324
610557,44,58,-17372
610561,301,166,-16077
610565,274,-35,-15666
610569,128,76,-16326
610573,636,275,-15648
610577,361,329,-16771
610581,383,209,-16224
610585,-70,577,-15623
610589,-23,-46,-17540
610593,440,-88,-15626
610597,238,-231,-16076
610601,182,-101,-17814
610605,527,-61,-15228
610609,343,-270,-16633
610614,374,-377,-16651
610618,284,41,-14744
610622,484,279,-18223
610626,9,-30,-15122
610630,803,605,-17169
610634,423,-246,-16155
610638,818,515,-16170
610642,343,40,-16735
610646,241,-219,-15837
610650,405,227,-14708
610654,232,199,-17738
610658,514,-105,-16138
610662,-112,-242,-15690
610666,136,-108,-18124
610670,213,-94,-15498
610674,358,-378,-16814
610678,175,-83,-16815
610682,222,-74,-16242
610686,296,501,-17463
610690,550,128,-15753
610694,235,187,-16943
610698,352,381,-16580
610702,215,-96,-16547
610706,827,499,-17117
610710,260,-22,-15927
610714,486,163,-16257
610718,135,222,-16677
610722,431,-93,-16066
610726,632,254,-16713
610730,549,-171,-16319
610734,250,-197,-17608
610738,566,47,-16280
610742,446,-127,-17035
610746,414,69,-16302
610750,8,-82,-15643
610754,-47,304,-17363
610758,368,-38,-16735
610762,49,253,-16321
610766,154,59,-17271
610770,496,474,-16548
610774,425,377,-17297
610778,438,-310,-15238
610782,285,103,-15971
610786,353,-34,-16114
610790,377,-427,-16796
610794,186,-98,-15303
610798,572,-160,-18240
610802,341,4,-15745
610806,-108,-226,-17004
610810,654,-60,-16737
610815,198,336,-16549
610819,535,-8,-16355
610822,257,-133,-17270
610827,305,448,-17121
610831,47,261,-16092
610835,459,181,-17278
610839,150,620,-16395
610843,601,328,-16266
610847,359,364,-16812
610851,587,501,-15834
610855,638,531,-16975
610859,793,6,-16848
610862,230,-396,-16488
610867,983,41,-16295
610870,683,225,-16557
610874,721,-464,-16587
610879,530,-144,-15055
610883,207,-182,-17479
610887,204,-165,-16381
610891,697,140,-15080
610895,43,692,-18947
610899,179,136,-13323
610903,306,399,-15903
610907,-101,401,-16581
610911,231,-133,-15227
610915,135,311,-17097
610919,-44,132,-16651
610923,312,-169,-16657
610927,408,400,-16576
610931,85,295,-16476
610935,459,-159,-17386
610939,629,-56,-15490
610943,243,-20,-16757
610947,500,75,-16794
610951,457,222,-15650
610955,556,7,-16463
610959,262,0,-16682
610963,766,335,-14965
610967,533,-61,-17343
610971,722,136,-16582
610975,532,94,-17443
610979,234,412,-15878
610983,206,302,-16973
610987,548,-17,-17054
610991,146,51,-15756
610995,8,0,-17304
610998,-283,88,-15677
611002,435,2,-16359
611006,783,-38,-16478
611010,113,-364,-16403
611014,-92,-443,-16935
611018,452,-118,-15282
611022,674,-402,-17874
611026,130,-371,-16887
611031,346,84,-16102
611034,201,-87,-16847
611038,141,338,-16374
611043,619,-28,-16768
611047,72,374,-16713
611050,-105,151,-16749
611055,-17,192,-15100
611059,728,709,-16183
611063,414,-137,-16734
611067,321,27,-15465
611070,-174,62,-16161
611074,435,-306,-16577
611079,576,-102,-16332
611083,398,-87,-17700
611087,131,-443,-15872
611091,274,-80,-16066
611095,763,-519,-17336
611099,593,-186,-16709
611103,-110,155,-15766
611107,155,48,-16857
611111,576,195,-17085
611115,504,228,-15978
611119,531,170,-16729
611123,123,-101,-16139
611127,70,243,-15244
611131,772,279,-17301
611135,295,185,-17282
611139,322,-25,-15933
611143,292,117,-16683
611147,248,12,-17690
611151,908,-477,-15706
611155,335,16,-16740
611159,218,-427,-17524
611163,69,-190,-15027
611167,577,-337,-16566
611171,743,433,-16969
611175,530,64,-16278
611179,130,130,-17750
611183,204,316,-15225
611187,582,-48,-17635
611191,519,-92,-15120
611195,441,244,-17559
611199,42,262,-16699
611203,183,-368,-15691
611207,417,83,-17288
611211,205,-206,-15480
611215,483,-52,-17483
611219,-352,-139,-15579
611223,122,102,-17522
611227,680,382,-16321
611231,-14,147,-16566
611235,285,-107,-16704
611239,64,420,-16123
611243,376,-144,-16139
611247,749,24,-17567
611251,378,74,-16777
611255,695,-73,-16523
611259,-107,-77,-15605
611263,800,-372,-16794
611267,411,134,-15928
611271,614,-75,-16866
611275,-4,257,-17409
611279,-53,208,-15751
611283,510,161,-16900
611287,247,168,-16712
611291,282,-16,-16466
611295,-84,864,-18338
611299,10,-667,-15286
611303,675,162,-16721
611307,85,71,-16367
611311,245,-123,-16319
611315,145,30,-17132
611319,481,170,-16065
611323,701,149,-17061
611327,277,-17,-17542
611331,61,251,-15593
611335,466,186,-17217
611339,590,77,-17792
611343,702,-33,-15114
611347,-90,516,-17415
611351,613,-58,-16902
611355,328,288,-14686
611359,236,-104,-17029
611363,441,-254,-16259
611367,565,-41,-15976
611371,548,-84,-17180
611375,259,175,-15662
611379,372,-78,-17181
611383,830,-151,-16926
611387,276,76,-17484
611391,83,285,-15571
611395,482,431,-17634
611399,192,-60,-15877
611403,261,-34,-15748
611407,372,246,-17456
611411,87,31,-17166
611415,607,63,-15313
611419,48,466,-17499
611423,493,-622,-15287
611427,-25,535,-16988
611431,504,-43,-16538
611435,241,-261,-18152
611439,280,18,-15287
611443,347,529,-16350
611447,529,-434,-17256
611451,46,414,-16289
611455,557,-111,-17466
611459,430,174,-15858
611463,187,76,-16859
611467,80,8,-16414
611471,274,-9,-16412
611475,225,127,-16459
611479,636,241,-16485
611483,-37,-221,-16483
611487,588,590,-16090
611491,349,-179,-16826
611495,491,-84,-16117
611499,404,154,-16611
611503,95,-353,-16926
611507,254,23,-15230
611511,673,-86,-18253
611515,128,-16,-15403
611519,596,179,-17206
611523,109,208,-17273
611527,150,157,-15605
611531,154,29,-17338
611535,552,325,-16623
611539,267,86,-16271
611543,-3,-234,-16396
611547,682,-187,-16615
611551,214,-109,-15755
611555,539,-174,-16805
611559,183,-84,-16610
611563,461,-48,-16022
611567,415,-166,-16848
611571,287,84,-15485
611575,187,-24,-17483
611579,-96,143,-15553
611583,603,120,-17097
611587,606,143,-15715
611591,70,-119,-16753
611595,437,-116,-18190
611599,122,97,-14778
611603,528,176,-16217
611607,674,113,-16874
611611,294,306,-15675
611615,178,259,-16566
611619,261,163,-16351
611623,911,394,-16517
611627,779,-124,-16952
611631,213,31,-15672
611635,206,189,-15879
611639,165,-47,-16744
611643,799,-318,-15965
611648,144,254,-16566
611652,219,-133,-16824
611656,6,-44,-15400
611659,646,-363,-17299
611663,495,-143,-16696
611668,-40,184,-15952
611672,0,320,-16948
611675,72,219,-17322
611679,741,-165,-16542
611683,609,756,-16305
611687,291,289,-16759
611691,-78,191,-15572
611695,857,287,-16865
611700,797,-438,-16235
611704,485,120,-15032
611708,30,-95,-17291
611712,602,-189,-15921
611716,508,17,-16685
611720,171,-385,-16685
611724,420,-53,-17871
611728,49,-25,-15140
611732,541,175,-16194
611736,525,-183,-17949
611740,103,50,-14820
611744,270,211,-16870
611748,126,-23,-16170
611752,343,353,-16235
611756,293,246,-16406
611760,467,59,-16613
611764,51,105,-15360
611767,351,90,-17438
611771,583,-21,-15624
611775,271,-53,-16023
611779,301,-455,-16722
611783,455,-132,-16219
611787,499,163,-17017
611791,548,-220,-16448
611796,495,-177,-15600
611800,425,272,-17518
611804,846,20,-15404
611808,290,160,-16607
611812,116,428,-16052
611816,34,74,-16130
611819,447,-7,-15984
611823,-74,6,-17153
611827,112,118,-14323
611831,-157,267,-18903
611835,688,-3,-15181
611839,470,-34,-17043
611843,120,-129,-17053
611847,371,-256,-15113
611852,354,-260,-18308
611856,168,-171,-14383
611860,788,-81,-16323
611864,443,-128,-15867
611868,317,-250,-17521
611872,477,172,-16131
611876,543,123,-16879
611880,43,118,-16295
611884,574,86,-16087
611888,401,4,-16209
611892,91,269,-17226
611895,67,-61,-15431
611899,458,-126,-17618
611903,456,48,-15539
611907,115,106,-17563
611911,286,7,-17283
611915,469,119,-14688
611919,445,31,-18370
611923,216,-228,-17038
611927,443,-208,-16363
611931,391,-40,-16309
611935,367,186,-16594
611939,400,42,-17308
611943,624,-23,-15813
611947,777,-165,-17528
611951,389,37,-15473
611955,259,230,-15098
611959,308,144,-17596
611963,384,169,-16164
611967,431,56,-16970
611971,-57,454,-16204
611975,145,-103,-16580
611979,473,-48,-16114
611983,383,-68,-16951
611987,628,-65,-16628
611991,-75,105,-15892
611995,358,-158,-17182
611999,475,11,-15848
612003,391,-53,-16124
612007,138,30,-16601
612011,220,186,-15852
612015,495,114,-16630
612019,360,113,-16322
612023,578,42,-16670
612027,406,-15,-15163
612031,467,281,-17215
612035,352,-171,-16386
612039,596,-95,-15817
612043,508,379,-17613
612047,382,-163,-15483
612051,434,487,-15890
612055,355,-153,-17164
612060,414,-95,-15235
612064,348,420,-15146
612068,483,2,-17740
612071,149,207,-15255
612075,411,32,-17538
612079,555,-194,-15249
612083,274,249,-15461
612087,343,418,-17069
612091,371,-237,-15692
612095,616,-42,-16574
612099,268,-47,-16784
612103,172,285,-14843
612107,289,224,-18194
612112,190,417,-15177
612116,546,65,-15739
612119,426,-43,-17461
612123,85,220,-15834
612127,7,2,-16682
612131,853,-163,-16395
612135,557,-9,-15463
612139,217,-29,-17169
612143,356,44,-17386
612147,297,-105,-14936
612151,574,241,-17978
612155,88,-61,-15930
612159,-44,346,-16376
612163,528,374,-17279
612167,648,-143,-15483
612171,442,311,-17380
612175,333,-137,-15869
612179,280,18,-17259
612183,801,-113,-15880
612187,574,-42,-16169
612191,634,-343,-17261
612195,326,-1,-16437
612199,635,93,-16406
612203,637,141,-16655
612207,226,-232,-16470
612211,204,542,-17087
612215,132,431,-15943
612219,324,-96,-17155
612223,53,73,-16159
612227,195,247,-15943
612231,-71,236,-17738
612235,706,-2,-14990
612239,611,238,-16471
612243,336,10,-16107
612247,295,343,-16939
612251,507,-238,-15666
612255,415,6,-17113
612259,545,68,-15509
612263,484,192,-16911
612267,423,17,-16528
612270,180,164,-15646
612274,496,251,-16914
612278,441,-237,-17149
612283,753,140,-15603
612287,101,26,-17072
612290,393,-212,-16685
612295,306,213,-16350
612299,140,-442,-16827
612303,153,61,-15660
612307,359,191,-16800
612311,111,-8,-16979
612314,598,337,-15751
612319,254,484,-16973
612322,388,-335,-15391
612327,280,68,-16471
612331,-173,635,-16927
612335,100,-514,-16887
612339,568,526,-15663
612343,280,-105,-16185
612347,586,2,-16436
612351,527,110,-16865
612355,898,68,-15099
612359,723,-252,-17393
612363,148,-110,-16505
612367,-49,142,-15454
612371,597,136,-17424
612375,202,225,-17348
612379,289,354,-15839
612383,142,768,-16829
612387,143,33,-16655
612391,35,230,-16222
612395,416,252,-15881
612399,109,298,-17180
612403,240,113,-15836
612407,460,23,-15855
612411,578,-121,-16837
612415,29,169,-16378
612419,148,-34,-15616
612423,424,229,-17597
612427,437,93,-16265
612431,244,-86,-17157
612435,348,215,-15612
612439,185,150,-16885
612443,209,37,-16508
612447,210,612,-15745
612451,469,138,-15297
612455,29,462,-16899
612459,841,206,-15881
612463,248,-154,-16811
612467,370,182,-15642
612471,211,-246,-15846
612475,-278,-182,-16944
612479,832,-308,-15990
612483,159,-246,-16117
612487,61,93,-15572
612491,86,109,-17435
612495,168,43,-16046
612499,744,163,-16559
612503,250,390,-16216
612507,200,139,-16347
612511,661,465,-16649
612515,746,-150,-16389
612519,764,508,-16890
612523,572,-111,-15444
612527,217,11,-17226
612531,790,303,-16287
612535,650,-545,-15618
612539,381,-71,-17100
612543,86,-218,-15778
612547,251,-17,-16818
612551,306,211,-15925
612555,275,124,-16675
612559,-19,-62,-17823
612563,111,337,-15105
612567,447,-55,-17414
612571,681,423,-15916
612575,327,414,-15791
612579,-106,-8,-17456
612583,600,-89,-15593
612587,720,73,-17352
612591,193,380,-17106
612595,7,40,-16234
612599,391,361,-16385
612603,401,10,-17169
612607,207,313,-16052
612611,136,-109,-16694
612615,517,333,-16548
612619,302,-6,-16160
612623,239,-580,-16620
612627,296,-89,-16435
612631,871,-260,-16948
612635,178,213,-15062
612639,327,185,-17891
612643,668,16,-15635
612647,251,275,-16544
612651,253,-132,-16839
612655,-40,351,-14917
612659,639,135,-17808
612663,332,-199,-17036
612667,409,183,-15785
612671,496,84,-17781
612675,384,-361,-16688
612679,246,-17,-16710
612683,593,253,-16182
612687,349,-26,-16318
612691,345,242,-16135
612695,122,273,-16935
612699,401,-99,-16232
612703,-44,394,-16370
612707,515,11,-18192
612711,436,-81,-14588
612715,342,110,-18017
612719,271,-175,-16424
612723,619,63,-16020
612727,703,451,-16736
612731,464,-132,-16114
612736,328,176,-16676
612740,362,199,-16206
612744,263,-162,-17081
612748,-40,443,-16125
612752,292,-39,-17694
612756,420,204,-14918
612760,-12,656,-17752
612764,40,-64,-16834
612768,436,276,-16042
612772,347,336,-16911
612776,681,-168,-15675
612780,-212,568,-17098
612784,609,-236,-16362
612788,229,-96,-16182
612792,436,156,-16107
612796,94,12,-15792
612800,278,234,-17384
612804,547,282,-15517
612808,644,-334,-16233
612812,269,127,-17167
612816,337,38,-15540
612820,271,-180,-17506
612824,544,156,-14643
612828,468,109,-16119
612832,267,-42,-15889
612836,313,-60,-17291
612840,385,134,-15274
612844,369,652,-17745
612848,204,-46,-16494
612852,724,-271,-15791
612856,-171,-235,-17850
612860,464,96,-16715
612864,93,187,-16321
612868,-144,298,-16806
612872,255,194,-16971
612876,81,-173,-15268
612880,28,133,-17425
612884,614,-18,-15166
612888,115,413,-16104
612892,575,-184,-17393
612896,309,148,-15615
612901,305,198,-16707
612905,257,446,-16052
612909,514,238,-16539
612913,79,469,-16876
612917,372,46,-16428
612920,936,137,-16989
612924,72,-8,-16234
612928,502,101,-16832
612932,1018,-115,-16157
612936,257,37,-15985
612940,746,-30,-16264
612944,-105,-456,-17273
612949,162,115,-15660
612953,947,-585,-18637
612957,236,196,-17696
612961,283,435,-16096
612965,180,76,-16994
612969,157,228,-17494
612973,-6,185,-15331
612976,55,367,-17413
612980,5,343,-16113
612984,164,-16,-16643
612988,329,267,-17710
612992,484,171,-15881
612996,479,520,-16631
613000,535,-176,-17133
613004,205,-229,-16106
613008,613,-237,-17259
613012,552,-343,-16904
613017,166,-409,-15570
613021,800,-293,-18145
613025,608,229,-15022
613029,324,437,-16981
613033,341,-155,-16945
613037,355,275,-15570
613041,283,652,-16705
613045,186,101,-18317
613049,425,251,-14124
613053,116,314,-18310
613057,118,121,-16922
613061,208,-121,-15908
613065,258,0,-16033
613069,168,152,-18106
613073,236,54,-14220
613077,45,-39,-17576
613081,151,-288,-16325
613085,392,-64,-16184
613089,542,-340,-17073
613093,297,-471,-16480
613097,269,324,-15845
613101,422,-212,-16781
613105,542,-280,-16329
613109,554,412,-16301
613113,332,0,-16304
613117,233,193,-16580
613121,520,658,-14685
613125,659,488,-18050
613129,211,412,-16258
613133,405,-170,-15936
613137,97,-510,-17453
613141,455,352,-15365
613145,342,-287,-16298
613149,-85,-228,-16617
613153,430,-145,-15874
613157,178,-176,-15617
613161,223,-391,-18072
613166,563,-116,-15560
613170,-145,368,-16479
613174,324,119,-17782
613178,639,66,-14894
613182,306,233,-17562
613186,253,-207,-17158
613190,318,387,-15514
613194,561,531,-17648
613198,377,118,-17140
613202,341,600,-16156
613206,327,322,-16656
613210,407,534,-18533
613214,342,454,-14851
613218,408,-310,-16696
613222,240,414,-17525
613226,358,170,-14613
613230,381,214,-15693
613234,318,-434,-17204
613238,160,-185,-15755
613242,441,364,-16853
613246,392,-191,-16219
613250,627,55,-16626
613254,25,643,-19084
613258,844,151,-14543
613262,217,607,-16591
613266,154,-103,-17299
613270,163,239,-15184
613274,574,342,-17344
613278,647,-76,-16445
613282,311,190,-15748
613286,291,141,-15852
613290,687,-452,-16327
613294,426,-445,-17122
613298,230,48,-16591
613302,387,-115,-16790
613306,191,-403,-15789
613311,426,-322,-17416
613315,686,-105,-15030
613319,240,41,-15811
613323,261,42,-16507
613327,475,368,-16608
613331,573,161,-17437
613335,214,639,-15767
613339,-71,257,-16435
613343,313,544,-16716
613347,365,-95,-16837
613351,554,374,-16616
613355,42,-191,-16630
613359,661,61,-16205
613363,47,-114,-16472
613367,550,-60,-15292
613371,638,14,-18017
613375,225,-44,-15507
613379,538,113,-16740
613383,373,10,-17054
613386,473,3,-15145
613390,192,110,-15764
613394,19,213,-17607
613398,-75,935,-15832
613402,388,76,-15357
613406,-1,323,-17541
613410,434,61,-15433
613414,53,293,-15944
613418,-366,369,-18185
613422,945,-286,-16206
613426,554,292,-16853
613430,383,-183,-15633
613434,262,69,-15856
613438,383,-373,-16850
613442,482,-458,-15383
613446,573,-48,-15108
613450,287,-67,-17241
613454,147,-63,-16289
613458,407,-414,-16387
613462,845,90,-16744
613466,187,98,-15360
613470,-227,605,-17327
613474,284,598,-15343
613478,560,545,-16189
613482,88,453,-16536
613486,45,174,-16556
613490,-96,72,-16288
613494,140,100,-16833
613498,433,-216,-17588
613502,481,-34,-15036
613506,-78,-26,-17175
613510,135,-98,-16322
613514,732,74,-16387
613518,307,-11,-15162
613522,342,-199,-17509
613526,366,-254,-16081
613530,325,-99,-17309
613534,233,-225,-15633
613539,866,203,-17355
613543,-46,261,-15994
613547,204,635,-15850
613551,-97,281,-16699
613555,481,298,-15592
613558,693,232,-16947
613562,-366,300,-15876
613567,61,-16,-16744
613570,21,-460,-16882
613574,694,106,-15624
613578,522,-233,-17271
613583,-99,-419,-16293
613587,67,-224,-15787
613591,388,-49,-17202
613595,784,-343,-16846
613599,595,-82,-16507
613603,283,-231,-15739
613607,424,175,-16044
613611,942,234,-16075
613615,839,-210,-17438
613619,182,515,-15992
613623,296,554,-16144
613627,-48,136,-17539
613631,370,222,-16505
613635,367,152,-16752
613639,36,320,-17929
613643,-407,-213,-14607
613647,448,-115,-17674
613651,882,11,-17646
613655,411,-42,-14686
613659,157,345,-17406
613663,-210,74,-15969
613667,534,149,-15832
613671,535,199,-17662
613675,532,213,-14776
613679,-123,292,-16759
613683,182,350,-15769
613687,362,282,-15871
613691,652,93,-17644
613695,546,459,-15388
613699,35,-69,-17592
613703,827,-57,-17624
613707,482,316,-15060
613711,230,-123,-18008
613715,536,297,-16221
613719,545,221,-16634
613723,662,-154,-15853
613727,83,-387,-16733
613731,360,168,-15243
613735,-95,43,-16336
613739,80,-177,-16728
613743,497,-32,-15922
613747,202,-97,-16746
613751,-110,487,-15514
613755,23,870,-17115
613759,184,314,-16388
613763,650,521,-15296
613767,739,222,-17759
613771,-34,480,-14900
613775,591,51,-17110
613779,80,12,-18632
613783,582,-367,-14507
613787,462,-131,-17970
613791,114,11,-16774
613795,246,-61,-15972
613799,570,-168,-18401
613803,402,368,-15541
613807,209,35,-16196
613811,-117,-371,-16128
613815,426,736,-16933
613819,938,-485,-16020
613823,273,85,-16565
613827,-56,142,-15944
613831,343,33,-15876
613835,216,270,-16919
613839,682,5,-15468
613843,817,293,-17112
613847,-323,194,-15273
613851,172,-204,-17585
613855,145,235,-15612
613859,327,182,-17430
613863,115,66,-16168
613867,-125,263,-16753
613871,466,57,-15952
613875,544,-97,-16497
613879,44,701,-16728
613883,133,92,-14545
613887,-65,683,-18133
613891,499,224,-15189
613895,123,429,-16019
613899,199,591,-16420
613903,247,389,-16006
613907,36,927,-16741
613911,851,264,-16632
613915,77,218,-15019
613919,505,529,-17953
613923,408,-79,-14789
613927,596,218,-17854
613931,456,-369,-14462
613935,428,69,-18025
613939,424,-155,-15822
613943,570,360,-17012
613947,320,120,-17547
613951,283,-237,-14543
613955,607,667,-18903
613959,225,-82,-16662
613963,447,-123,-16271
613967,-19,133,-16215
613971,725,92,-15599
613975,222,-44,-17526
613979,382,-96,-15466
613983,-178,-198,-18014
613987,60,-483,-15263
